product_id,rating,user_id,review_title
B09PLFJ7ZW,3.9,"AFO7LXSMPQDD7JG6I5QARG5I4N6A,AFWFOKIGSV22T2HT62VTTV6LUN3Q,AHF32Q6YAAQ7QNHEROCDCCWFUOPQ,AECXZYGASHXD24MRMRWAS4JAHENA,AF2GDZL7TSXL4TIODN72IU3MWGMQ,AFDOG7VEXVBQAS7QZY7S4S37GKAQ,AFZUN3PXHMWKAANEXOL22647UYBQ,AGQQ5YMVO337YAMQZFRARULONQ5Q","Best for this price,Nice starter smartwatch,Work,Very light weight watch,Smart watch,Good looking,Super,Good"
B0B53NXFFR,3.3,"AH7LW3BCJBLCZTMWBOFL33UGIRBQ,AFSJYBGBY2U6KAAUR23KS3COL5SQ,AGCLLMGPNMO4IGCQ4253BICGDADQ,AHHC3QIX44VPXBB4HHGJ2RNFV67Q,AGBJ6SKHL3RD37OYZ54U52DAIIPA,AHDPRYTLYXKEPSTVF2LRV5SQJIYQ,AEIQA6TZQ4Y2SMVJTGE27G4MGBXA,AHE7VTTWP3YUKXVDZDJP6NZUIHLQ","just a watch not smart one... all features are to make fool of  you,Worst watch, connecting problem with phone nd automatically disconnecting from phone.,Very good quality of product and price is very low.,Good,ভালো,Damaged product supplied later on exchanged,Battery life less.,Amezing"
B07GNC2592,4,"AGW2NIO4JHGF3E4YYX74PSRCAKOQ,AGFAIQUG5PIPGUXTO6LP4TU2GSQA,AFXRMHZQNO7PQW3EFY7KUMXVWMGQ,AE537L5FIMAIM2UYHZ3YQEUC7WJA,AF5VJGOWRIVRLRYH6OKAJ3GXAC3Q,AHS3PKPC7A23SHSLIDRZJZBFSCIA,AFOCVEQFZDYB3EGYKJAY6P2O7EMQ,AGUZMT2E4HNC5VF25OWLAUF6KBGA","No vacuum suction, so it works,Not bad!,Good build quality,Fitment in AC vent bit of a issue,Gets the job done!,good,Good,Nice one"
B09TP5KBN7,4,"AFJ4ZH2VBT7VFHQNRMCEX2L2LBUA,AFFPHN5H4FO3XR2OZ3O2WJU27FCQ,AFYW2E6QX62PBJAJEIOE25GCKXOA,AFRF3MH2AZZR7AJQFT7A73H7D6LA,AHTRPDYOHYTPMP53RQDET3NIEOKA,AGIIYMV2W7KQZQA7G4IAJ2KT5U3A,AFC7G4ZMZALNTMXSNZOXFMWGXW7Q,AGRF7QVYGI7QVV6BKP6POB3OLT3Q","The space between the ports is very less. Engineering defect.,good,Heating issue,Good,A smart product.,Awesome,Good one,Good"
B0949SBKMP,4,"AES2J44MJ3FMUE6NIAJTOUQCQIWA,AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,AH63HFCY2DBQCGPIVKPHXNHTA7WA,AFYA4YKSMUOYCP7QOKA4UULLVOVQ,AGBNZJLZPYRHG5ZBJ4XSL4ZIUUMQ,AFVC6JKNNPRKNPVSGTKTDVE6S7KA,AHYE26O7K6TJKC36JVCCCL27UJPA,AH6B3XKTUGRPKW7TPUVUY46L5WYQ","It's pretty decent,Friendly product,I love its design btw it's a descent watch .,Excellent👍💯,The Blue color is worst. BUY RED ONE,Design very good,Its worth it,Very nice"
B09V175NP7,3.9,"AGPBZBEFPFL64PWRZX32JSZUHDMA,AH32ZSUDD2AINXSY42RIVL5RBCIQ,AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,AEXNZJKAL3YMVOOAUSE3BZFP4JPQ,AELMNMBT5LVUJB7C3PHTT4NTETXA,AENLU2UJ3XK6A2ORODWSHIRNY7SQ,AFZ5LXQHEOBA4QWHTTF3TQNP7XIQ,AGRWOS52HI6TPUBXFRJUH3M4Q6DQ","Ideal Product,Ok,उपयोगी एवं संतोषजनक,Ok in this price range,Battery,It is a good watch,Nice watch,Average"
B07WHSJXLF,4.3,"AELBDTDLN6LH4TEVDSSVNVRMHOTA,AF6WQKW6OFXB56NMHLIN4Z3XRTNQ,AFH5GFI3ZLDKRPX7OOXJDZKNTTTQ,AEQCU4OWLDASI2OKORSLGN4UFUXA,AHKQFWVTWLZQYGV6ZA6OCY333SNA,AHX5S7C6OWULLEH2WS5TSQFATXPQ,AHTWMZQ36LO3QXAIALC6VJ7OLTCQ,AHE3N52C6VWHPAF36U7GF7W2UV6Q","Good phone , little expensive,Buyers Beware,I bought this mobile at 18k, worth on that price.,satisfied with the product,Single led flash light,Good product,Good not Excellent.,Good one"
B0BD3T6Z1D,4.1,"AEIOP36AQPGVLNNTDXHSUSVIRO3A,AEU76NMTP5BLAI4YLE37G5UXRMMA,AEVEJZ2RUY6RZ6GY5EIRES4BOUNA,AF2CSU2H5EC6MVKB3PWJPY7EITYA,AHRQKUYYOLHECU4IUH6OSL7AYM2Q,AE2Z7NYPJLUYMZ3GNEMYZ5RDRM6A,AE2WCZU5RXVCKNUTUJ4HCDTLU6OA,AESZ7VB66VS6APYVPSMUGOFI536A","Great, best 4g phone for around 10,500Rs,Good midrange phone,SAMSUNG GALAXY M32 PRIME EDITION (Pros & Cons),Great Phone but slow performance.,Good one,Good phone,Jitters,Many issues in Samsung M series"
B09LHYZ3GJ,4.1,"AGD5KTBDTS26I2SB3B7LCYBR6U3A,AFE2LQATN64EXU6NVTTEMV5XKDGA,AEJA3E7VLQFEQGJGJLV3KOZPXJMA,AEE6AOZ236TYFSCLGHGXIIG2SFUQ,AEZR42M5D6YTRJ732HWXBM5YEGKQ,AFCR3Q2LBT2KWRN42AOROJEDECNA,AET435JGPEIORB35LT7EZ4ASDRRQ,AENNEXWQZKHYRUEMUASXQG6O4GDQ","Good 5g mobile,Overall good phone,The best phone in 2k22 I have purchased in 30sep,Works amazing and buttery smooth, design kinda boring though,Good,Overall good under this budget,not bad,Buy for normal daily use.."
B07WFPMGQQ,4.3,"AELBDTDLN6LH4TEVDSSVNVRMHOTA,AF6WQKW6OFXB56NMHLIN4Z3XRTNQ,AFH5GFI3ZLDKRPX7OOXJDZKNTTTQ,AEQCU4OWLDASI2OKORSLGN4UFUXA,AHKQFWVTWLZQYGV6ZA6OCY333SNA,AHX5S7C6OWULLEH2WS5TSQFATXPQ,AHTWMZQ36LO3QXAIALC6VJ7OLTCQ,AHE3N52C6VWHPAF36U7GF7W2UV6Q","Good phone , little expensive,Buyers Beware,I bought this mobile at 18k, worth on that price.,satisfied with the product,Single led flash light,Good product,Good not Excellent.,Good one"
B09QS9X9L8,4.1,"AEJLOEHISUISLO2Z4RE2TO2V6NGA,AEJ4UYFD3M2WGB3WEQJOZ3GGJY7Q,AFJ3CVFC3MO2Z3MYQTCELWT4TTKQ,AEEBECR65JN34YC7NEJIFAQB67TQ,AE5XN2CICXIBA4IK6F4ONOJ6TOCA,AGUZQN2LWKQXLXBJO2NRTXGV7EUA,AHWQSD5JHCOHW7JYN7F52ABQCJQA","Excellent Phone in the budget segment,Best value for money... But afraid of future MIUI updates.,Don't purchase it as camera phone 😤,Dependable & it's been a year.,Budget mobile,Good for basic use,Phone is nice , but software is not"
B0B6BLTGTT,4.1,"AHVEG7WUVHTOAT7YZ2Z6VNJCBYYA,AFX7Y424L7A2WXEKEFTRAATHZTGA,AGKVBPWUJ5SHPUHQCCYNHWBISW5A,AEC2T4BCBJLQGM6767M73GQX6THA,AEUUGGQ72VZ33Y4WLZKDODUA3XZA,AGGHAVSNZUQC5BOOK56TT6TQJSGA,AEZX46Y3IHTKWR3QYFI34XQKFJ6Q,AEZZ4FRTICGTE5ELNL2IAZYRH3QQ","Value for money smartwatch for those interested in tracking their physical activity.,Noise pulse2max smart watch is awesome and looks good,Paisa wasool,One of the best smartwatches in this segment,Noise,Touch,Good value for money,Best budget segment fitness watch"
B077Z65HSD,4.3,"AH3LHRL5P4YAVOQQCH72G2PJFXSA,AFA332YHUPB6I7KMME7SOFX5RKQQ,AGUUHLF34AIEIOE5KULXXVWKBCMA,AEYA6LQE25O2P6C7XV62XM3YV2EQ,AHWY6IG3PXBBJMLVFMHHKM25BVCQ,AEOKB3ECJUM6UQOBFKMEMQVVHL4A,AHMKSLALVS62JUHSHAI3FUXWDYYA,AFZIZOK5KDBOB5QCHUQRR2ZWUYKA","Quality is good,Just buy it dont even 2nd guess it,Nylon braided quiet sturdy,Sturdy and durable. Useful for charging Power Banks,Amazing,Feels like steel harnessed wire - strong,good,Nice quality"
B09W5XR9RT,4.4,"AHZWJCVEIEI76H2VGMUSN5D735IQ,AH2DFUHFTG4CKQFVGZSB4JHXSAWA,AGYTSAUTXMOPROERNJPXNEB2XWNQ,AF5JWNCDVWTXOFCICR6IYNOEQENQ,AEEFM3W6RGC2KDYG5B6N7VQXR4QA,AGRT55DXEGF2EOL63HOKKKBB2KFA,AF6R7AMFHIWTMNFF6WPGFDOF7Z5A,AEGXNM3XGAHJGUJ7MIFPE7QFMJHA","Very good product.,Using as a spare cable in car,Sturdy, Durable, Fast Charging!,Good brand,It’s like original apple cable,One of the best wire ..,Super well build. Quality product worth the money,Good product"
B084DTMYWK,4.2,"AFXUMOU3PMUQEHSYTB7SBVYFN34Q,AFJBVZGNIZISS2EGIUZRHMIDD7AQ,AGLIJTPBLLORZ2E35K2DFO3V3FXQ,AF5JPNCVJVCR3EMLVNG3MERJYU3Q,AFZDR5KNLP6HTBN33LC3AZ472J5A,AEKW5FURRS4HCH6MS7RL7FI2GC6A,AGKBXNKA52CUF4OZMIFDDTKVI6LA,AHILS5IGSFXF4SM2DAOB4LLULPHA","Good Quality,Good one,Good,Decent buy,Value for money,Product worth buying,Lasted for 5 months,It fullfilled my expectations.. Looks awesome.."
B0B53QLB9H,3.3,"AH7LW3BCJBLCZTMWBOFL33UGIRBQ,AFSJYBGBY2U6KAAUR23KS3COL5SQ,AGCLLMGPNMO4IGCQ4253BICGDADQ,AHHC3QIX44VPXBB4HHGJ2RNFV67Q,AGBJ6SKHL3RD37OYZ54U52DAIIPA,AHDPRYTLYXKEPSTVF2LRV5SQJIYQ,AEIQA6TZQ4Y2SMVJTGE27G4MGBXA,AHE7VTTWP3YUKXVDZDJP6NZUIHLQ","just a watch not smart one... all features are to make fool of  you,Worst watch, connecting problem with phone nd automatically disconnecting from phone.,Very good quality of product and price is very low.,Good,ভালো,Damaged product supplied later on exchanged,Battery life less.,Amezing"
B0BDYW3RN3,4.4,"AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Fake Product,Costly but excellent quality,Storage good but don't know how to Activate warantee??,Good for use,5 stas nahi diya kyuki capacity 477gb hi rahta hai,Speed not as advertise,Good one,It's ok"
B0B3RS9DNF,4.3,"AHUGCKS7YANTMDYINXQG2UDTU4JQ,AGHQ2VHXMPWZV5SV25S5N3OENXSQ,AH3GZWZM5RVOFCJCXRU7QFBAJ5NQ,AGQ2RWOECSEFEQMIGE7VTXP65OKQ,AEVUBEFT2MRH2PRVW53SJEL7H42A,AENY7L4XGCQMI627A27G3NVIBJNA,AHQISETKX3OXMZ4IX3YO7YV4UZ6Q,AGESGUTIYJQOZ7PU563DHLYSPRTQ","7-8/10, Decent, good for day to day use,Good choice under budget of Rs2000,Average product.,Budget friendly,Overall it's a good watch,Good product,Best in design, accuracy and looks fancy. A must buy for every person who is watch enthusiast.,Having a great experience"
B09QS9X16F,4.1,"AEJLOEHISUISLO2Z4RE2TO2V6NGA,AEJ4UYFD3M2WGB3WEQJOZ3GGJY7Q,AFJ3CVFC3MO2Z3MYQTCELWT4TTKQ,AEEBECR65JN34YC7NEJIFAQB67TQ,AE5XN2CICXIBA4IK6F4ONOJ6TOCA,AGUZQN2LWKQXLXBJO2NRTXGV7EUA,AHWQSD5JHCOHW7JYN7F52ABQCJQA","Excellent Phone in the budget segment,Best value for money... But afraid of future MIUI updates.,Don't purchase it as camera phone 😤,Dependable & it's been a year.,Budget mobile,Good for basic use,Phone is nice , but software is not"
B08HV25BBQ,4,"AE3XH7AL52IBMYH77L5KO4DGTCDA,AHZHIHTLOMIHI5DFCYLT2ZIBMUCA,AEFZB452E6G2IGBYI3RXU7C5QGTA,AE56M2JBQC5JI3MSRAM3VTYP36HA,AEEVA2YRT3OJQTU2U7EWDW7EKPPQ,AHDGC4HI43BOPM4AH4NOT4SJNL2Q,AHQLC5YA473NA4RJFGR33PYO5GGQ,AHRP5SYVMJGYNSHAWBCS6AKC5VEQ","nice product,Great watch,Ok ok,Nice 👍,Thik thak,Avarage,Smart watch,They can improve more"
B09LJ116B5,4.1,"AGD5KTBDTS26I2SB3B7LCYBR6U3A,AFE2LQATN64EXU6NVTTEMV5XKDGA,AEJA3E7VLQFEQGJGJLV3KOZPXJMA,AEE6AOZ236TYFSCLGHGXIIG2SFUQ,AEZR42M5D6YTRJ732HWXBM5YEGKQ,AFCR3Q2LBT2KWRN42AOROJEDECNA,AET435JGPEIORB35LT7EZ4ASDRRQ,AENNEXWQZKHYRUEMUASXQG6O4GDQ","Good 5g mobile,Overall good phone,The best phone in 2k22 I have purchased in 30sep,Works amazing and buttery smooth, design kinda boring though,Good,Overall good under this budget,not bad,Buy for normal daily use.."
B0BMVWKZ8G,4.3,"AH3DPBR7M2QD4UAT3SOYSFP4WTAQ,AH7YF74D552LEEDO65OAPQU5EXYQ,AHGHZUAWSZHBYY7LU2UTO447DP3A,AEN5AYM227HQJ5KNJ6DH6T3TFFQA,AHWQK2QNBGWHI7PRLYLJLBEE5LVA,AFN6XC3BAISXNBNSU2JN3D3KLIRQ,AEKRHF4LHGITVJ45B7H73OOEYNNQ,AFWUGSDFT6MHTAGQWD3KBFOSLXRA","Sensors burnt my wrist upon wearing overnight,Worst to buy,👍👍,It's  good,Low battery life and it's okay to buy,Superb 😘,Good,Good product"
B0BD92GDQH,3.8,"AGWQCZIF4W7MPCFGEWBBYGVWS22Q,AFDZC4D7R4555BAGB45PI7V7DNEQ,AFDCKNT7PKHIXJGOE5KTS2T543DQ,AFVF7AJZSBE46XHJTIQKCTOWZIAA,AHWYTMSJ7KUHHJOOCNC6WQI6G25A,AE64VTXK4VOBPNSBG2EGZS62YF6Q,AHV5XE2XBBMMQTGCBDR5QB54FJYA,AG77NL56ZZCL5IZXNPYYVIMOGNHA","Na,Add bluthooth calling,Premium build watch with mid range features and some bad design choices,Happy with the purchase,Got this watch at 4499,Nyc watch with minimal features,Worth the money,No call receiving option"
B08Y1SJVV5,3.9,"AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,AGRVINWECNY7323CWFXZYYIZOFTQ,AHBAT6VLOXWGYDL57KHCNCLPXAKA,AF7NDY2H6JVYTSQOZP76GCATQ34Q,AFV7ZA733ZLME4KNLZPMPCBUNPPA,AEP4MK3EKOBDKTGPJTRN5RBDIODA,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,AH2WGV2PEBUTICRPBEEVKF24G5LA","It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Sturdy but does not support 33w charging,Nice product and useful,-"
B0B5GF6DQD,3.7,"AE5DHPL6NSPL4NZU5YM6P2U67ZSQ,AFGLK3RB6EJGURQ7WAJ5OCSYZVZQ,AHCEM32SEYJBW2IHJIAF62AVK4VQ,AGUP3L3UQTAMC3O7ML4OKIQMZJGA,AGZWO6D4BGO7B4PZ57VBFVKYARIQ,AGZTEQUP744MNZ7EOTLOHQSA6CWA,AFTKUCFRMCTXZQTTCJZLOSNFVTDQ,AFUVA7UIKBWGLYUMDJ5AUS64V2QA","Noise,Nice watch',DeezNuts are important,Noise,Noise,Good 👍,Noice,Noise"
B09JS94MBV,4,"AEN657OFUBBVTAFRFCOOUKFBNQ4Q,AESZZZXVFKLKXWSQPL4ECENSVBWQ,AG2UBCLWPOQR4QN5YCLXLC3XLHCA,AG7LUOL4B7W4Y5AWCZ5MK47P3OUQ,AFKWQ4PQTTDZKB7EET3UOXALXIOQ,AFTRUR7C3BJWFR5KW4W4SCBXU6NQ,AF4QNWLEXCHDBQ54GFXNI6N72XZQ,AGURV6CHVKSHPRM6VV4FSRY5NYKQ","Out of 5 iam giving 3.5 rating everything is okay except voice sound during call,Simple for rough use,charger quality bad,Lightweight.,Terriffic battery life,Good one for elders,Good in this price,Good"
B09YV463SW,4.2,"AH2OARRWRYKQNYKCWGQKO3NOINQQ,AFIIBGWYNYPKBPVV3YRZPI3PYGBA,AF6HCCU2LSBC7VI7PXDP7BV234VA,AFOFD4PXG6Q4MMOSO5DL3Z6SPH3A,AFJLVCFIQOLK52GX6GEPNDVDXMLQ,AEQQH4MFXL57BHAPR5HEDWJ7IYSA,AHKFAQZRUQBRNNHBMARKC5YBCLBQ,AFU4L7YEY73K63B4VWGPBWQVAYWQ","Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad"
B07XLCFSSN,4.4,"AF2IRSQZKMBGX44YDNUPYRHWXOZQ,AF6VSSXOI3Y4PZCNRJ3L27NCXPYA,AHQKC4MLLVOPBTKJFDBGTXFRKLYQ,AGX5ELLH3KJJ4CY2DJJOXDSOEI6Q,AGJ23TWSY6YFMAVSEAOAUEWO4QLQ,AFOHB4M2RWSUQ3SSZWPMD2FPH6PQ,AFVHKKOI25DAQSETPL7Z5W5SIVUA,AE55WJERHR4C7SEAIWX4JJHFSZBA","Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good"
B09NL4DCXK,3.9,"AGNJW4JB3SQZZEVJCOR6EXOTNMOQ,AFTBDE5KEINLXCQI2KBACSU4VO6Q,AHG766GX32WE357IIFA2PJWO7XRA,AG6TL6KXOCB6HW6QITVEZ3NFPYFA,AGD2H2SMDLQK62MH7BFWQ2INBP2A,AEHKGBC4LAMAC3AUCAWLJKKHRTAA,AHB6B3AB5OU3ITBYOSU2YSPVJ7RQ,AF7JC6AKO652RERHTNJ4NFM6NN4A","good till now,Good,An additional charger same as ORIGINAL .,Good adapter,Best,okay okay,Good,Good product"
B0B8CHJLWJ,4.5,"AHOQPLT222WN4LQV55XMUEZY6MAA,AFNKDB2UZ7JPX7N53QPPTXBDCJXQ,AFHKQPCPHXZP3ZYZE5AN7VSCVDRQ,AGXQ7FB3Q276VMKWFLEWL3T23SLQ,AGLMYJKO4AKOSRJGJSMVBCDD2X5A,AETHGZYL2OPKWCDKUT5CWOO6ANMA,AEG4RN3E6SIUFNUSICKYE5VPJMMQ,AFIPC6U53NW33X7IKK7KRDEA2TCQ","Good quality screen protector,Well made basic screen protector,Good one,Good affordable tempered glass,Perfect for pixel 6a,Recommended,Perfect and budget screen guard for pixel 7,Okish"
B0B8ZWNR5T,4.2,"AG2V3QSA4MVD6RPA5UGUMYMH3PXQ,AGHIZULBQOJPXZ2EUBOVSCRTBI4A,AEFNEVSP4WMJVLBSRPH3YKKRSDWA,AFW6KM45ORMBEVYBQ4QMSGG2ODOQ,AGB2EEPBUR5MIG35HYFKQFWBDHNQ,AHXTIJOG7AQRG6AAFQC6P74S5WYQ,AHSOOVRJXP7QJTQUF6JLK3WGI3AQ,AHK2ZYSXEGSQYPDXT53GDNFSEWXA","Very useful,Very useful item to make your phone cables long lasting,Price can be reduced as this product is not worth for 80 rs,Value for money,It is useful,Good product,Good quality,Its good item in this money"
B0BBFJLP21,3.9,"AEJHP62NHRVRCWIMXUODSZLSBNUA,AF3U4PQTRSBX3JB6NUI4Q652IE4Q,AG64E4GTHGCK5JAQJBFV3GPWYWOQ,AEBM3UFSICAMJJ63YZUBAFR6DZHQ,AGVN2YMSW5XV3H7H2MLRNDINPITA,AGRZTDPR7I75A5V36SYCPXIXHI5Q,AGECH5TXOT3LNZSNATG3E7NFATBQ,AGSAHTWECW2CLZXM5NWAEUDBU6OQ","Nice phone,15 day review,Nice Phone,Extent,Awesome phone, recommend to buy it.,its all okay,Design,Good"
B01F262EUU,4.2,"AFTS5BKDRY7Y23B27UVBE2V6TOHA,AHRIDJXYEBQS7MXFDZ7AAX3AACRQ,AEDHFXMKZMTSZUD6ZDT2EAIJBQUA,AHBMWXLEXHMD3QWGJ4BY7XIDEDUQ,AGVSEPNAZEEDAMS3QS6KVA7XYXXA,AG2ITB7GSXUQM6CODSEUDY2P64DQ,AG37JT3DBXZLS3HJHIAJZUA7A3LQ,AGYBSDZV56GWQP7LHLWIBBYLJF4Q","Works well, but not for long,Good product,Good product,Good quality,Excellent.,Good,Average item,Try to improve"
B09VZBGL1N,4.1,"AFAKLGJPBTX3EWCXJWB6TF4LJOXQ,AHR5LL4YACXI5EFTGVBU56XUEG3Q,AEWZWQVWEH3665BOU2QPVBRLTTSQ,AG4K2GZXDJUJR73746BVI5ZCXXAA,AHRRE5O2H4IOLL6MP6GQDG5WA7CA,AHXDIZAFO4I6IXLPNGBHUSK7UZBQ,AHTLGCL5SZOQA3Z7FN2JPUWU2FAA,AGWT3N6VGOTZTXX4EK53LSAV4JDQ","Totally worth rs99,Best,Valuable,Good,Fulfil purpose, easy to carry,Good product,Good product,Good"
B0BNVBJW2S,4.1,"AEYLB6L333GKGCRGR5N6NDB335TQ,AEUZYVUGRR6URWHTEQR3NCGWN46A,AHYWG4RZCXWYBUPMUCNYX76JWF4Q,AHKCYSBVKKLZ6TZEUYSMS7JK7O3A,AHOLDR6WNL5GVEDVEX7HEK7KGA2A,AEVCDJRYLA3LTJCNTFYX53MAHAGA,AHM52LICMSWL734Q5OL4BUM7YWLA,AHFK5JSZGYMOMOE36LRSR2HC3V3Q","Feature Wise OK at this Price But Sometimes call screen not come on the display of Watch,Problem with connection.,Good,Good watch,Worth ₹1799,Very nice product,Touch working smoothly.,Nice watch"
B0B2DJ5RVQ,4.3,"AFSRFIJ7SMY5WDUSEHB4FW3ZJHBQ,AEEK7DYZXOHAWSCKMMKJYMOMDS5Q,AHW36WCBK4L6CVEGYNZELYFAN66Q,AFBU23LMK34PMRYBIIPLRVFPP6WQ,AFO4M4BQ2WS7A3LPKJY45B5C7DYQ,AF25RSBVLDMIXQZLIJSBVHHU7HJQ,AE2H52BMLK7G66D6ALAYEQHW37PQ,AGSMYUPKP2KNRQPZ2URY75DV7OYQ","Quite firm and steady.,👍,good buy,Theft easy,Good product,Its work,Best in market,quality"
B096TWZRJC,4.1,"AFUDD2HQICGHV2X6MXURZJ3FFKTQ,AHFWTVQF2PV2OSERO2BHZXE6OKFA,AGH7ZYNYWARUASLXNJWFVBMBQ27Q,AG5CZPAP4OJQAWDOFWDX5DEQ23JQ,AHEWCJSLDVOE5SZ7AB4VZ7GWOSCA,AFMCJ44W4DCNOIZZWGHT4II3EYZA,AFYNVZTVIP3DSF3J5C2NCUYYSHBA,AHUW3CZFOWPFLM3DYDHP3N4HXD7A","Very sturdy and convenient.,Good product,Very,Find summed up review below,Very Useful 🙂👍,Great product,Good product,Works well enough, it isn’t really stable and tend to vibrate"
B09GP6FBZT,4.3,"AGPLH6XWDVSULDCZOFJRM6XNTNXQ,AGJA524SLTMC75HT355BYHZ4SYZQ,AHKBD2IJWFB65Y2C2W4J2VOMZQ6Q,AGKPXBE2NL6FYBQESVEHL3RA6X5A,AFKTDJKT5X5JYXWOH5SMI7ZBB42A,AFN6SNPXWBPQF3LKVCMEV42Z66EA,AHBOEAQIX4ZVKW7XTBDVCH3CWVSA,AFWQEIDPK36M5BVEIU5MXV4HEMEQ","Prompt service. Good quality,Product is good, but little over priced.,The best screen guard I’ve used in terms of ease of installation & product finish,Since there is no align master provided, it's nearly impossible to stick it in the right place.,Nice product and well priced,Great quality and 100% transparency,Good for the price,Excellent customer support with a perfect product"
B0B3DV7S9B,3.6,"AGY4ILCL5CCENO25T2FOKOESHJTQ,AH32DGGWA7EAENDTHYGGGHBVNQPQ,AFNU4IC55QLKRUH3HO4F5Q3IFMMA,AGOUFAD56YMVQOAFUWLW3XFVWX4Q,AFSM54B2B2VV367PWSU7PU6PE4HA,AGFXR3KSCZMQCGC4PF6KV4YYBI5A,AF7767UQSOLO562YELBYVK7LKB4Q,AE3DUU4DR7FZFATXB6EAXVQ2XXHA","Ok but not bad,Good stand but not quality product,Not so good,Low quality,Worth and good quality,Very useful,Very use ful and easy to carry,I like the product"
B09MKP344P,4.1,"AFBPBZLHAOY5FLNKXSMY7R5NGW4A,AGRIGBJGBMM4HDFVZRSR6KNFCZQA,AFL2RLMNGDTJED222FJJLDX6BN2Q,AGO2GZLUYPY2PUV7F5YM244ODJ7A,AGZT23MB5BA7JK74E4NOOJEWQVAQ,AEEK7J244RB5UK7OFFLH5QHEQ3RQ,AGHSNUIUGMFHBLKEXG7CRIF5DC3A,AEPBNLNECBWYCIHCV4MUJDT5WCBA","I have been using this phone since 2month it's very good on problem,Nice products,nice product,I am giving  9 out of 10.,Ek dam mst,Tecno Spark 8T,Gud,Lag"
B08JW1GVS7,4,"AH3HLGFYASB5KSFZRSQVOQF5BKKA,AGTPV3RAU44JP5BCX4LCQJD4WVLQ,AHPI2KLLZMZK5CGEZ6ILSIA4FHJQ,AEZZW5Z3LUJUY5RPYIDDTT64QVQA,AHBEND2UUAP6UNJZVH72H7FKZSMA,AHLQIXPRTNN5L6C3CBOUFKA5BJ6Q,AFJVOXOQOKVDW2MJ24CT2NJD6Q7Q,AELCTVZ7X3OEG62M4JR2TL2VCHDQ","Handy, premium and fast charger but just 2 outputs,Don’t give much back up,Lightweight heavy duty but charging speed less,Not fast charging to one plus Nord mobile,Power beast with some drawbacks,BEAST mode,User review,Charging is fast. C to C cable and adaptor not supplied"
B09LHZSMRR,4.1,"AGD5KTBDTS26I2SB3B7LCYBR6U3A,AFE2LQATN64EXU6NVTTEMV5XKDGA,AEJA3E7VLQFEQGJGJLV3KOZPXJMA,AEE6AOZ236TYFSCLGHGXIIG2SFUQ,AEZR42M5D6YTRJ732HWXBM5YEGKQ,AFCR3Q2LBT2KWRN42AOROJEDECNA,AET435JGPEIORB35LT7EZ4ASDRRQ,AENNEXWQZKHYRUEMUASXQG6O4GDQ","Good 5g mobile,Overall good phone,The best phone in 2k22 I have purchased in 30sep,Works amazing and buttery smooth, design kinda boring though,Good,Overall good under this budget,not bad,Buy for normal daily use.."
B0B5V47VK4,4.3,"AFPMBWVYFY6T7W3RZXDGZUPYNKPA,AG5QSBZVK2PROVFXY6NCIIPZCBMQ,AGIZ3WNZX67YKD4PT46PBZS2V3QQ,AEZRQDYOBPGOJXGYBF76TP4PVIUQ","A conditional beast,Overall satisfied but Wow factor is no missing,Honest one which might help.,Perfect one , You can buy"
B08H21B6V7,3.9,"AEE5XXQWRVZSVDNYTBDR3BY4PHAA,AHBJI32NFYYFJRSI2NZ3RGNYYNLA,AF2H7SUW3MQY6BK7UCPQQIEGRMTQ,AGRZAB2LJP4QQYHXKK3B7UW6YF2Q,AHOI4MSGDEZLYUHGIGUGTGYJKDXQ,AGVPR6MD63A3AKMWVSTGLXNYTXQQ,AFOIHDXLNQ6URAZKGT3UND7PPAQQ,AGQJUVEAZQS64J4PFY7EENAHF2QA","Ok phone,Good Basic Phone,Nice one,Hghjk,Good one,Nokia 150,Listen to this before buying..,Good produt"
